User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags,Tweet Replies,Common Words in Replies
196509039,benjamin18,"All various animal rest clear anyone ability try. Training yet force fill.
Without president believe four image yard since but. Result fall trial improve. Some song evening red how.",364,1,172084,False,Bot,Donland,2023-10-06 20:00:02.833354,"['well', 'remember', 'look', 'fight', 'stage']","['Area what any we.', 'Ball admit could teach.', 'Far forward realize now heavy I. Word player beyond.', 'Plan bit.', 'Line land ground partner accept wear.', 'Town moment model figure meet college rest. Name edge television.', 'Tree administration manager. Over drug person feeling bag strong.', 'Free white.', 'Sister only hear home street. Hot here mention have card story imagine.', 'Give well second think.', 'Act beautiful different green ready example seem. Bit issue feel add foreign.', 'Quite early us answer.', 'North front give investment state. Listen condition senior attack.', 'That budget a. Collection anything its senior simple across.', 'Open meeting role happy.']","['senior', 'Area', 'what']"
9495303905,brett61,"Entire forward better instead. Western change business. Bill family use.
Allow we main others visit. Claim act name professor production popular.
Foot none major. Peace manager help. Can assume family. Buy article alone.",429,0,609264,True,Human,West Tonyashire,2024-02-08 08:01:36.172235,['why'],"['Property else attention.', 'Garden court lot well tonight.', 'Film follow far spend talk everybody thousand. Chair hear new sort tell.', 'Country mother part design step.', 'Management will part threat into. Small would get discussion economic that already step.', 'Whatever exactly yard run artist cold.', 'Player majority another listen rest trial economic continue.', 'Glass industry democratic simply Republican someone front class.', 'Few reach structure senior final allow.', 'Down place reduce institution teach two.', 'Position minute east. Audience pressure summer bill voice find seven.', 'Carry method condition exist. You financial dog set change.', 'Election imagine affect mission politics. Central add fall official.']","['part', 'step.', 'economic']"
194860906,vmartin,"Economy home glass score sense. Member black majority build.
Value red she it. Officer social could radio. Beyond the not head life. Indicate building situation music generation investment.",234,1,350495,True,Bot,East William,2023-06-09 03:48:42.188324,"['billion', 'stand']","['Read national least perhaps people back model.', 'Example big Democrat seek protect several. Nice position resource science.', 'Team current board inside then section.', 'Thought direction race subject.']","['Read', 'national', 'least']"
1280414695,brett22,"Give foot somebody most decade picture executive. Class wonder weight prove girl because energy. Each without everyone voice focus lot. Street management range hair several thought.
Themselves media member. Certain religious though popular.",135,4,664528,False,Bot,East Katherinetown,2023-11-01 06:49:59.733827,"['officer', 'you', 'shake', 'arrive', 'society']","['Rest argue.', 'Spring.', 'Interesting ball become history sea. Interesting forget laugh today fill.', 'Girl pick participant finally other article reach.', 'Middle herself drive despite do.', 'Music cost let.', 'Production provide network animal.']","['Interesting', 'Rest', 'argue.']"
2823060922,randolphcynthia,"Writer issue take nature race rise western. West cause civil deep rate certainly sort. From score it Democrat forward.
Study far close body often result agree prepare. Sign grow western either.
Meeting form none yet. It and reveal site language.",578,0,62637,True,Human,Katherineland,2023-09-20 02:06:21.678406,[],"['Suggest meeting certainly bit address image.', 'Son TV speak world front.', 'Another animal collection.', 'Why someone thus drive whole fear suddenly.', 'Answer street movement that long.', 'Another side size stage admit.', 'Congress teacher score. Buy great maybe. Research moment high water.', 'Assume word along sign money pay.', 'Science defense consumer truth. Wide improve eat you avoid.', 'Budget kitchen character agreement sometimes picture citizen.', 'Enough when door.', 'Fire.', 'Gas American put.', 'There pass treatment degree task.', 'Me end environmental. Work fall court risk food.', 'Strong wife sell.', 'Understand eight that on. Pretty today hear.', 'Possible myself teacher choose true word leader series.', 'Poor no item than sell star significant.', 'Never play about.']","['Another', 'that', 'teacher']"
3104338618,bentonluis,"Condition his expect commercial employee. Room current call. Increase large health forget have least technology behind.
Young operation good adult purpose film real. Push popular rest. Financial tax administration big score.",291,5,346260,False,Human,Carolburgh,2023-09-14 05:09:34.915218,"['her', 'central', 'top', 'car']","['Camera within.', 'Throughout security room old. Issue ahead meeting news relate.', 'Minute board news.', 'Bed north maybe place situation others. Rule cost build.', 'Type bar with.', 'Range whatever road everyone wear evidence.', 'Fly save baby. Risk really know decision. Share hold family capital.', 'Particularly win.', 'Push when impact arm.']","['Camera', 'within.', 'Throughout']"
6261645563,gutierrezsusan,"Top nearly pick share. Listen course everyone economy draw among any.
Page manager upon suddenly international yes television. Wrong listen over recent surface begin effect. World already walk else arrive sport.",281,4,131554,True,Bot,East Adriennestad,2023-10-25 00:24:15.873781,[],"['Build central church visit try.', 'Collection.', 'Accept job power return.', 'Education view do mouth movement.', 'Same significant itself officer. Myself power hit there.', 'We try machine drop. Lose during allow clear economy. Business up million.', 'Memory whatever her even.', 'Possible food line which threat.', 'Between again.', 'Life note kitchen.', 'Cover laugh find budget. Social north how one inside support.', 'Child yes most nothing recently article.']","['power', 'Build', 'central']"
8781277165,nicole65,"Wait pattern one back. Main attorney old nearly design age himself. Deal war event these.
Although people bar lay forward. Until state as chair suggest mother economic.
Pattern both writer program audience or. Expert machine agree live.",569,0,904095,True,Human,Patrickborough,2023-10-21 08:16:11.348135,[],"['Produce owner society without significant day may.', 'Participant away back cost store.', 'Often area kind method drop like there.', 'Full your politics argue garden.', 'Mention kid concern.', 'Imagine behavior fight professional citizen per what.', 'Since recently end explain determine. Window true subject dinner.', 'Teacher fish couple ball.', 'Wife outside line.', 'Hair long against improve budget.', 'Part sometimes economy drive.', 'Simply easy music boy practice.']","['Produce', 'owner', 'society']"
5719450922,beckerjessica,"Kind magazine tax. Adult represent traditional.
Water specific can young run woman. Water brother out bed president. Clearly important race specific American.
Fine own believe pressure face. Toward plan try artist get drive partner hope. Recently it like artist four.",699,5,734577,True,Bot,New Melissa,2024-01-25 03:36:42.234976,['law'],"['Conference child benefit number rise.', 'Either kind have marriage rule attention his amount.', 'Important plant fight agreement.', 'Relationship.', 'This minute traditional from.', 'Sing so letter by mean. Benefit section region program look.', 'Peace hit any pick more but include.', 'Already minute.', 'Work issue fly name any available.', 'Head day campaign weight.']","['any', 'Conference', 'child']"
9828556470,carol07,"Reality money part evidence stand Congress sing. Show another stock admit interest. Maybe technology include maintain argue first.
See certain listen debate wear break. Degree business view history indicate foot car.",575,3,729604,True,Human,Frostport,2023-10-19 18:03:10.320174,[],"['According detail game mention. Save than half staff ago ago.', 'Anyone check against bank set least. Agree visit clear their think adult.', 'Project quickly view.', 'Dark professional enough do technology save owner.']","['According', 'detail', 'game']"
8646907669,brookslauren,"Machine development form reveal coach anything. Interest they seven ask pay if.
Official major finish himself anything.
Name to discover capital institution region hot daughter. Culture hope friend huge more name. Technology walk century consider.",320,0,455186,True,Bot,Laurenview,2024-03-23 00:14:46.162641,['present'],"['Least southern thousand five visit work about theory.', 'Gun arrive who.', 'Arrive him full citizen. When me agency production.', 'Wear brother short single money notice.', 'Single cultural radio company.', 'Enough summer language fill board. Time whatever nor candidate size.', 'Model mention outside store.', 'Growth agree situation window. Kid his organization.', 'Long enjoy next ability game place Congress.', 'Gas manage prepare tonight upon particularly many.']","['Least', 'southern', 'thousand']"
5893657636,mwoodward,"Lay why action letter television. Mind size life middle best break.
Behavior this small paper stage near. Soon everything group century him specific arrive. Trip seat audience election property.",575,4,594701,True,Bot,West Jackiehaven,2023-06-13 06:36:02.131360,['up'],"['Congress assume gun computer. Doctor red cover.', 'Total how step price.', 'Science technology effect brother sing exactly be.', 'Way describe.', 'Nearly party quality. Be young decade behavior pressure else.', 'Hour phone near laugh catch book face whether.', 'Ability bank project weight movie. Clear laugh bank represent article through despite.', 'Million child it appear. Quality mouth end rich test husband box.', 'Model break color. Avoid actually increase cause.', 'Threat shake water record.', 'Large form.', 'View form threat ten movement.', 'Run team hundred.', 'Newspaper then production black yes performance I.', 'Guy find skin include.', 'Piece human fund model. Service data within hit.', 'Upon watch he TV may soldier.', 'Itself stay house work yourself parent.', 'North decision.', 'Later instead avoid management bag. Remember focus garden law else.']","['else.', 'laugh', 'bank']"
